id,judgement,poemid1,poemid2,orig__golden,id1,id2,poem1,poem2,_unit_id,_created_at,_golden,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip
3108339111,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:06:43,false,,12/4/2017 07:04:51,false,clixsense,0.8571,39474673,UKR,,,78.154.176.47
3108345787,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:13:16,false,,12/4/2017 07:12:02,false,clixsense,0.8571,41669891,IDN,4,Jakarta,182.253.73.41
3108347195,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:14:28,false,,12/4/2017 07:12:47,false,elite,1,40398044,RUS,70,Stavropol,46.45.195.4
3108347505,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:14:38,false,,12/4/2017 07:12:40,false,superrewards,1,35629176,EGY,,,41.199.2.196
3108348236,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:15:15,false,,12/4/2017 07:13:52,false,clixsense,0.8571,37606189,RUS,70,Stavropol,178.34.162.159
3108357476,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:23:41,false,,12/4/2017 07:19:35,false,clixsense,0.8571,37611467,UKR,17,Odessa,91.203.136.155
3108357958,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:24:05,false,,12/4/2017 07:23:33,false,elite,0.8571,43634399,PHL,33,Aplaya,112.198.242.155
3108365509,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:30:47,false,,12/4/2017 07:17:59,false,clixsense,1,43839330,ITA,9,Spirano,5.102.8.39
3108382311,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 07:46:12,false,,12/4/2017 07:45:20,false,clixsense,1,41878331,UKR,14,Lugansk,178.214.176.125
3108414187,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qxodzbzljohgukmozxrwhkzxjpjqdn.png,https://poetryimage.mybluemix.net/documents/rmmwmyvrwhmoxfbswghbhizuruugkr.png,1477571628,12/4/2017 08:16:28,false,,12/4/2017 07:58:56,false,clixsense,0.7143,16561726,ITA,,,94.165.205.117
3107918630,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:28:26,false,,12/4/2017 02:27:12,false,clixsense,0.8571,34308235,IDN,4,Jakarta,61.5.93.51
3107922332,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:30:38,false,,12/4/2017 02:28:34,false,elite,0.7143,43909410,VEN,,,190.201.182.137
3107924078,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:31:35,false,,12/4/2017 02:28:24,false,elite,0.8571,43904885,PHL,F2,Quezon City,180.190.35.79
3107926508,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:32:53,false,,12/4/2017 02:29:37,false,clixsense,1,38913334,NZL,,,101.98.211.252
3107926699,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:33:01,false,,12/4/2017 02:27:14,false,neodev,0.8571,43998404,VEN,13,Barquisimeto,181.208.206.197
3107930393,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:35:06,false,,12/4/2017 02:30:34,false,getpaid,0.8571,39198996,VNM,44,Hanoi,113.22.112.232
3107930717,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:35:19,false,,12/4/2017 02:33:40,false,elite,0.8571,43690556,VEN,4,Maracay,186.14.185.84
3107931297,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:35:41,false,,12/4/2017 02:32:30,false,clixsense,0.7143,37956497,PER,,,190.238.201.80
3107934625,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:37:30,false,,12/4/2017 02:28:24,false,clixsense,1,9832767,IND,25,Karaikkudi,117.206.124.113
3107935533,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/rbfsxahbtiirqnnzbaihqtymjuquvt.png,https://poetryimage.mybluemix.net/documents/udtwvmixjkjjlooyczrcbrbsmeosmc.png,1477571630,12/4/2017 02:38:05,false,,12/4/2017 02:34:32,false,neodev,0.8571,43768625,VEN,25,Caracas,186.167.250.212
3107935908,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:38:18,false,,12/4/2017 02:36:44,false,clixsense,0.8571,6344072,CAN,BC,Burnaby,64.180.175.167
3107937304,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:39:11,false,,12/4/2017 02:37:22,false,clixsense,1,39110000,PHL,,,120.29.88.193
3107937396,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:39:13,false,,12/4/2017 02:38:08,false,neodev,0.8571,43768625,VEN,25,Caracas,186.167.250.212
3107945874,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:44:23,false,,12/4/2017 02:42:59,false,neodev,0.8571,43914424,VEN,7,Valencia,190.205.195.183
3107948572,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:46:14,false,,12/4/2017 02:42:11,false,elite,0.8571,30177221,BIH,1,Sarajevo,188.127.102.167
3107951354,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:47:51,false,,12/4/2017 02:43:06,false,clixsense,0.7143,43144968,PHL,B4,Caloocan,112.200.111.17
3107961824,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:54:28,false,,12/4/2017 02:46:49,false,neodev,1,43748301,IND,25,Chennai,117.246.183.224
3107964295,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:56:10,false,,12/4/2017 02:47:09,false,tremorgames,1,31888322,USA,OH,Massillon,24.140.183.111
3107965105,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 02:56:37,false,,12/4/2017 02:45:47,false,neodev,0.7143,38986614,VEN,20,San Cristóbal,186.93.27.168
3107997481,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/ecvwqwtwodnksyoxlngxkngmlzaavk.png,https://poetryimage.mybluemix.net/documents/qcbhsycnwrffwjqvrhbeujwcfxzcvh.png,1477571631,12/4/2017 03:18:24,false,,12/4/2017 03:16:35,false,neodev,1,43819226,VEN,25,Caracas,186.93.49.249
3108215365,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 05:25:38,false,,12/4/2017 05:25:05,false,clixsense,1,35115952,UKR,14,Antratsit,194.125.224.135
3108224753,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 05:31:55,false,,12/4/2017 05:30:33,false,prodege,1,29441823,CAN,ON,London,192.0.144.20
3108251548,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 05:52:03,false,,12/4/2017 05:50:57,false,neodev,1,37763222,RUS,78,Tyumen,188.18.194.2
3108258347,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 05:57:18,false,,12/4/2017 05:51:14,false,clixsense,1,15505671,HRV,21,Zagreb,93.142.67.44
3108268844,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 06:06:35,false,,12/4/2017 06:05:55,false,neodev,0.8571,43191711,EGY,1,Mansoura,156.199.43.253
3108272061,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 06:09:26,false,,12/4/2017 05:51:58,false,neodev,1,41804918,MEX,11,León,177.228.38.76
3108274429,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 06:11:31,false,,12/4/2017 06:10:13,false,clixsense,0.8571,37884065,RUS,56,Orël,109.61.227.163
3108291488,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 06:25:53,false,,12/4/2017 06:16:19,false,clixsense,1,31275478,PHL,42,Calamba,122.53.109.202
3108297416,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 06:30:18,false,,12/4/2017 06:28:54,false,clixsense,1,28335646,GBR,B7,Bristol,90.253.191.135
3108307884,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/szorzpzttxacqnptrtreoouliqnevf.png,https://poetryimage.mybluemix.net/documents/xofdlrowvcgwniyjpzvfazawgihzbb.png,1477571633,12/4/2017 06:38:17,false,,12/4/2017 06:15:59,false,clixsense,0.8571,44067994,MDA,82,Orhei,185.163.195.221
3108215363,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 05:25:38,false,,12/4/2017 05:25:05,false,clixsense,1,35115952,UKR,14,Antratsit,194.125.224.135
3108224755,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 05:31:55,false,,12/4/2017 05:30:33,false,prodege,1,29441823,CAN,ON,London,192.0.144.20
3108251552,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 05:52:03,false,,12/4/2017 05:50:57,false,neodev,1,37763222,RUS,78,Tyumen,188.18.194.2
3108258344,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 05:57:18,false,,12/4/2017 05:51:14,false,clixsense,1,15505671,HRV,21,Zagreb,93.142.67.44
3108268840,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 06:06:35,false,,12/4/2017 06:05:55,false,neodev,0.8571,43191711,EGY,1,Mansoura,156.199.43.253
3108272077,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 06:09:26,false,,12/4/2017 05:51:58,false,neodev,1,41804918,MEX,11,León,177.228.38.76
3108274433,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 06:11:31,false,,12/4/2017 06:10:13,false,clixsense,0.8571,37884065,RUS,56,Orël,109.61.227.163
3108291482,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 06:25:53,false,,12/4/2017 06:16:19,false,clixsense,1,31275478,PHL,42,Calamba,122.53.109.202
3108297397,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 06:30:18,false,,12/4/2017 06:28:54,false,clixsense,1,28335646,GBR,B7,Bristol,90.253.191.135
3108307889,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/sgyfvokqpnjczvvolojnhgfkmdcqoi.png,https://poetryimage.mybluemix.net/documents/bdlcekeirhxlqzotpobxaiuheyorfi.png,1477571634,12/4/2017 06:38:17,false,,12/4/2017 06:15:59,false,clixsense,0.8571,44067994,MDA,82,Orhei,185.163.195.221
3108358598,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 07:24:45,false,,12/4/2017 07:24:09,false,elite,0.8571,43634399,PHL,33,Aplaya,112.198.242.155
3108358733,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 07:24:51,false,,12/4/2017 07:23:44,false,clixsense,0.8571,37611467,UKR,17,Odessa,91.203.136.155
3108388919,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 07:52:00,false,,12/4/2017 07:49:08,false,clixsense,1,43856332,UKR,7,Kharkiv,77.122.63.53
3108409606,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 08:12:21,false,,12/4/2017 08:09:49,false,neodev,0.8571,43901503,BGR,42,Sofia,87.120.5.2
3108410899,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 08:13:29,false,,12/4/2017 08:10:42,false,clixsense,1,43379244,PAK,4,Lahore,103.255.4.15
3108411216,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 08:13:47,false,,12/4/2017 08:12:42,false,clixsense,1,43853920,IND,19,Bangalore,103.5.132.57
3108413637,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 08:16:02,false,,12/4/2017 08:14:44,false,neodev,0.7143,41805069,HUN,,,84.225.207.150
3108416064,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 08:18:26,false,,12/4/2017 08:10:17,false,clixsense,1,43990992,IND,35,Indore,47.247.15.43
3108418812,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 08:20:47,false,,12/4/2017 08:12:25,false,clixsense,1,39773483,UKR,7,Kharkiv,178.165.121.183
3108445368,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/hmnhwzdcdrjvfzvertdartiaenxtts.png,https://poetryimage.mybluemix.net/documents/gchhdvdcgxnlzpceapozwifxdosmas.png,1477571635,12/4/2017 08:50:43,false,,12/4/2017 08:49:12,false,elite,1,43883861,GBR,C8,Croydon,78.149.117.17
3108264434,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:02:30,false,,12/4/2017 05:57:20,false,clixsense,1,15505671,HRV,21,Zagreb,93.142.67.44
3108276732,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:13:30,false,,12/4/2017 06:11:33,false,clixsense,0.8571,37884065,RUS,56,Orël,109.61.227.163
3108284264,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:20:15,false,,12/4/2017 06:18:32,false,tremorgames,0.8571,37958983,BGD,81,Dhaka,118.179.164.86
3108289426,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:24:08,false,,12/4/2017 06:22:44,false,clixsense,0.8571,36841019,IND,16,Mumbai,49.32.129.180
3108292810,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:26:52,false,,12/4/2017 06:25:53,false,instagc,0.8571,43876390,PHL,,,112.198.71.247
3108296823,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:29:46,false,,12/4/2017 06:09:27,false,neodev,1,41804918,MEX,11,León,177.228.38.76
3108305153,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:36:27,false,,12/4/2017 06:21:40,false,clixsense,0.8571,40428581,UKR,,,94.178.106.188
3108307068,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:37:43,false,,12/4/2017 06:25:57,false,clixsense,1,31275478,PHL,42,Calamba,122.53.109.202
3108321944,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 06:51:05,false,,12/4/2017 06:48:34,false,clixsense,1,43633682,NGA,32,Ibadan,197.211.63.145
3108356227,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/lkhltukqgwnerniwxewhiqxxpxhngj.png,https://poetryimage.mybluemix.net/documents/mkxwbtdorvaqbnaznmdolicqtoadgc.png,1477571636,12/4/2017 07:22:27,false,,12/4/2017 07:21:48,false,elite,1,39482680,BIH,1,Sarajevo,188.127.96.131
3108393310,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uivfvovgoplqlaktrhywoghyzmrwgg.png,https://poetryimage.mybluemix.net/documents/jhnsvsypkdrbdxsjxfptvegswkutmn.png,1477571637,12/4/2017 07:55:46,false,,12/4/2017 07:52:02,false,clixsense,1,43856332,UKR,7,Kharkiv,77.122.63.53
3108412243,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uivfvovgoplqlaktrhywoghyzmrwgg.png,https://poetryimage.mybluemix.net/documents/jhnsvsypkdrbdxsjxfptvegswkutmn.png,1477571637,12/4/2017 08:14:50,false,,12/4/2017 08:12:23,false,neodev,0.8571,43901503,BGR,42,Sofia,87.120.5.2
3108412430,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uivfvovgoplqlaktrhywoghyzmrwgg.png,https://poetryimage.mybluemix.net/documents/jhnsvsypkdrbdxsjxfptvegswkutmn.png,1477571637,12/4/2017 08:15:00,false,,12/4/2017 08:13:50,false,clixsense,1,43853920,IND,19,Bangalore,103.5.132.57
3108417698,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uivfvovgoplqlaktrhywoghyzmrwgg.png,https://poetryimage.mybluemix.net/documents/jhnsvsypkdrbdxsjxfptvegswkutmn.png,1477571637,12/4/2017 08:19:54,false,,12/4/2017 08:16:03,false,neodev,0.7143,41805069,HUN,,,84.225.207.150
3108418483,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uivfvovgoplqlaktrhywoghyzmrwgg.png,https://poetryimage.mybluemix.net/documents/jhnsvsypkdrbdxsjxfptvegswkutmn.png,1477571637,12/4/2017 08:20:28,false,,12/4/2017 08:19:27,false,elite,1,43883861,GBR,C8,Croydon,78.149.117.17
3108421349,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uivfvovgoplqlaktrhywoghyzmrwgg.png,https://poetryimage.mybluemix.net/documents/jhnsvsypkdrbdxsjxfptvegswkutmn.png,1477571637,12/4/2017 08:23:25,false,,12/4/2017 08:22:19,false,neodev,1,42520822,SRB,0,Belgrade,109.93.204.139
3108429384,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uivfvovgoplqlaktrhywoghyzmrwgg.png,https://poetryimage.mybluemix.net/documents/jhnsvsypkdrbdxsjxfptvegswkutmn.png,1477571637,12/4/2017 08:32:01,false,,12/4/2017 08:18:41,false,neodev,0.8333,40180342,SRB,0,Nis,178.220.132.166
